评论id,发布时间,⽤户id,⽤户昵称,ip属地,纬度,经度,点赞数,回复数,评论内容
4.77E+15,Wed May 11 20:35:53 +0800 2022,6888681005,说话会扎心的小樱桃,上海,31.23592904,121.4805389,1,1,很心寒，目前上海是有政府批准的私家车的，只是价格是平时的10倍，居委或者隔离酒店就不能派人送一下吗？规矩是死的，人是活的…
4.77E+15,Wed May 11 20:25:33 +0800 2022,7078309538,cute小僧寂,上海,31.23592904,121.4805389,1,0,@明行赋故国有明：上海的政府出来啊，出来说话啊
4.77E+15,Wed May 11 20:17:35 +0800 2022,1111128445,慢慢的炜炜又道来,上海,31.23592904,121.4805389,1,0,没办法，普通人都太多的无奈和没办法
4.77E+15,Wed May 11 19:53:38 +0800 2022,3674274483,开心的尼欧尼欧,上海,31.23592904,121.4805389,1,0,步行7小时。上海这座城是死灰建成的吗？@上海发布 @人民日报
4.77E+15,Wed May 11 19:51:02 +0800 2022,1894676203,罗的大白熊DTY,江苏,32.06677694,118.7695516,2,0,看了视频里最伤心的应该是这个丈夫说本来想早点回去全家留个合影现在连个合影也没有，这几年生重病的真的挺惨，很多连亲人最后一面都见不到，以前ICU这重病要走的时候会让家属一个个进来看一遍告别
4.77E+15,Wed May 11 18:52:36 +0800 2022,3335619662,倾成绝色,福建,39.22917591,117.1423023,1,0,60岁走7小时
4.77E+15,Wed May 11 18:49:22 +0800 2022,7065652232,哞哞咩咩捏捏,江苏,32.06677694,118.7695516,2,0,现在还滞留在上海的很多都是重病去治的
4.77E+15,Wed May 11 18:36:19 +0800 2022,5176498951,云涧清泉,江苏,32.06677694,118.7695516,1,0,该重新审视了，上海
4.77E+15,Wed May 11 17:24:16 +0800 2022,5846577208,几1吨芝麻酱,江苏,32.06677694,118.7695516,1,0,
4.77E+15,Wed May 11 22:34:14 +0800 2022,5948965079,一一牧迟归,上海,31.23592904,121.4805389,0,0,真的不能看到这种新闻，一下子就想起去年外公病重和去世的时候上海行程码也带星所以爸妈考虑了一下让我不要回去的时候的无奈
4.77E+15,Wed May 11 22:30:30 +0800 2022,1301836245,跟我读爱德梅,上海,31.23592904,121.4805389,0,0,人家是抱着希望来到这座城，但这大封闭…断绝了人的生机…赶紧解封吧
4.77E+15,Wed May 11 22:28:06 +0800 2022,6428826379,TTmom5282,福建,39.22917591,117.1423023,0,0,好想哭
4.77E+15,Wed May 11 22:26:41 +0800 2022,6536503386,魔王喵是喵喵呀,上海,31.23592904,121.4805389,0,0,每天打开微博都要刷新一下对上海的失望
4.77E+15,Wed May 11 22:25:11 +0800 2022,2846223874,小妞小样小开心,江西,28.68169052,115.9154232,0,0,泪目。。。去过两次上海，都是陪父母医院看病。如今父已故，愿母长寿。在父病危的最后一个春节，照了唯一的一张全家福。如今照片唯独少了父亲。
4.77E+15,Wed May 11 22:20:04 +0800 2022,1609592684,吸奶茶狂魔,山西,37.87982942,112.5693755,0,0,唉
4.77E+15,Wed May 11 22:19:06 +0800 2022,2004428243,法克_嗷夫,安徽,31.73429416,117.3305404,0,0,上海这座美丽的城市把我能想到的人间之恶发挥到了极致，然后用一个现实的故事告诉我没想错～
4.77E+15,Wed May 11 22:18:22 +0800 2022,7650107835,麦宝四两拨千斤,河北,38.04320165,114.5365963,0,1,处在疫情的城市中 不想带给大家负能量#廊坊疫情#  我会微笑 我会努力 愿疫情早日散去 世界依旧温暖如初
4.77E+15,Wed May 11 22:17:21 +0800 2022,5967914831,X_小雨睡不醒,上海,31.23592904,121.4805389,0,0,好难过
4.77E+15,Wed May 11 22:14:34 +0800 2022,1764254324,一粒麦子20200920,上海,31.23592904,121.4805389,0,0,这种新闻看多了就想开骂...  老年人在大上海徒步七个钟头，你们好意思吗..
4.77E+15,Wed May 11 22:09:03 +0800 2022,1508693545,金狗嗨,上海,31.23592904,121.4805389,0,0,那些觉得跟自己没关，觉得在上海的人矫情的人，这里的今天就是你的明天。
4.77E+15,Wed May 11 22:07:57 +0800 2022,1364291364,宠着夜色流星V,上海,31.23592904,121.4805389,0,0,🙏
4.77E+15,Wed May 11 22:06:23 +0800 2022,2030605585,蘑菇兔兔酱,上海,31.23592904,121.4805389,0,0,@弄堂的小年轻x 太难过了！
4.77E+15,Wed May 11 22:02:09 +0800 2022,7263203097,草莓味猪崽崽,上海,31.23592904,121.4805389,0,0,上海什么时候换领导啊真的关麻了
4.77E+15,Wed May 11 21:59:52 +0800 2022,1747199691,化妆师贝贝-ME-2,上海,31.23592904,121.4805389,0,0,很难受上海到底怎么了！！
4.77E+15,Wed May 11 21:58:22 +0800 2022,5969927354,hhyycyr66,上海,31.23592904,121.4805389,0,0,
4.77E+15,Wed May 11 21:58:09 +0800 2022,2964508257,西村太太,上海,31.23592904,121.4805389,0,0,出租司机都把关在家里呢。公交地铁都停了，只有靠两条腿了。
4.77E+15,Wed May 11 21:57:57 +0800 2022,1766006870,芬达小黑妞,上海,31.23592904,121.4805389,0,0,痛心
4.77E+15,Wed May 11 21:55:40 +0800 2022,1452900711,surf1111,黑龙江,29.48708098,106.1364992,0,0,步行7小时，好像跟“顺利”不搭边吧
4.77E+15,Wed May 11 21:48:53 +0800 2022,5963482174,撩人彼岸花,其他,0,0,0,0,突然就泪目了。
4.77E+15,Wed May 11 21:46:42 +0800 2022,3779906824,阿Gwai,上海,31.23592904,121.4805389,0,0,唉
4.77E+15,Wed May 11 21:44:12 +0800 2022,7735639743,jshsvjs,广西,22.821269,108.3345212,0,0,真的会很绝望吧
4.77E+15,Wed May 11 21:41:27 +0800 2022,3894486494,C大鬼,上海,31.23592904,121.4805389,0,0,节哀
4.77E+15,Wed May 11 21:33:21 +0800 2022,5765372046,真实生活原型,山东,36.67485665,117.0274416,0,0,疫情 大都市 老人 夫妻 疾病 回家 饥饿 全家福  时代的一粒沙，个人的一座山
4.77E+15,Wed May 11 21:30:08 +0800 2022,6743891958,你说我听不说话,上海,31.23592904,121.4805389,0,0,疫情都两个月了，上海还是打不到车，别吹爱心出租车了
4.77E+15,Wed May 11 21:25:49 +0800 2022,7420592821,Scorpio强555,上海,31.23592904,121.4805389,0,0,
4.77E+15,Wed May 11 21:20:14 +0800 2022,1969228155,Fearsofflying,上海,31.23592904,121.4805389,0,0,
4.77E+15,Wed May 11 21:19:55 +0800 2022,7501333904,只能这样0619,上海,31.23592904,121.4805389,0,0,静默的时候没交通，静默之前有。
4.77E+15,Wed May 11 21:16:58 +0800 2022,5616006888,此号已注消啦,陕西,34.27580801,108.9603931,0,0,感觉有好多话说 又好像没那么多话去说
4.77E+15,Wed May 11 21:01:43 +0800 2022,1893264031,一条思考的人,广东,23.13794856,113.2724289,0,0,很光荣？
4.77E+15,Wed May 11 20:57:44 +0800 2022,1733483285,锦绣0009,安徽,31.73429416,117.3305404,1,0,边看边哭....
4.77E+15,Wed May 11 20:56:41 +0800 2022,1851120223,蜜豆闯江湖,上海,31.23592904,121.4805389,0,0,心酸
4.77E+15,Wed May 11 20:55:01 +0800 2022,2882023762,金罐加多宝i,北京,39.91092455,116.4133837,0,0,唉……
4.77E+15,Wed May 11 20:48:49 +0800 2022,1737655810,细细粒围脖ing,广东,23.13794856,113.2724289,0,0,哎呀好难过啊
4.77E+15,Wed May 11 20:48:42 +0800 2022,6068815692,小朋友的一些碎碎念,上海,31.23592904,121.4805389,0,0,@是瑶瑶A
4.77E+15,Wed May 11 20:45:02 +0800 2022,6524408508,cloudy1115,上海,31.23592904,121.4805389,0,0,
4.77E+15,Wed May 11 20:31:33 +0800 2022,3807991377,Herro-w,北京,39.91092455,116.4133837,0,0,于世再无所爱人，眼前繁华皆浮云…  爱情啊……
4.77E+15,Wed May 11 20:30:47 +0800 2022,2072658943,UGR-晴天,江苏,32.06677694,118.7695516,0,0,愿亲人健康
4.77E+15,Wed May 11 20:27:53 +0800 2022,2934403673,奶茶蛋炒饭,江苏,32.06677694,118.7695516,0,0,看着这种我真的太难受了
4.77E+15,Wed May 11 20:22:12 +0800 2022,1311546741,bslzd孩纸,上海,31.23592904,121.4805389,0,0,想安慰 但一切语言都不够温暖
4.77E+15,Wed May 11 20:19:07 +0800 2022,6037734972,李西西yiyi,上海,31.23592904,121.4805389,0,0,“无论如何，带你回家”
4.77E+15,Wed May 11 20:17:58 +0800 2022,2981397485,花-满-蹊,河北,38.04320165,114.5365963,0,0,
4.77E+15,Wed May 11 20:08:27 +0800 2022,1991192527,自由的海洋泡泡,上海,31.23592904,121.4805389,0,0,上海已经死了我亲爱德上海
4.77E+15,Wed May 11 20:06:25 +0800 2022,6476346472,哆哆2991,上海,31.23592904,121.4805389,0,0,上海自以为是，一塌糊涂的管理，根本不管老百姓的死活
4.77E+15,Wed May 11 20:04:28 +0800 2022,3616192047,XX猫喵猫XX,江苏,32.06677694,118.7695516,0,0,我奶去世时骨灰盒抱回来时我爷趴角落一直在哭
4.77E+15,Wed May 11 19:59:00 +0800 2022,6461702721,vvvvv454,上海,31.23592904,121.4805389,2,0,我简直哭死了 好难过好难过
4.77E+15,Wed May 11 19:58:57 +0800 2022,5655562180,爆米花21433,湖北,30.55160006,114.3484407,0,0,转发微博
4.77E+15,Wed May 11 19:55:17 +0800 2022,1662817351,送你一束石楠花,上海,31.23592904,121.4805389,3,0,网友一会说上海到处投毒，一会又说上海政府怎么不安排放人回去
4.77E+15,Wed May 11 19:53:38 +0800 2022,1746789302,胖鸽子索呐,北京,39.91092455,116.4133837,0,0,愿老人家安好
4.77E+15,Wed May 11 19:52:51 +0800 2022,7737835561,橙子味的阿慧儿,湖北,30.55160006,114.3484407,0,0,太感人了希望老人健康平安
4.77E+15,Wed May 11 19:51:46 +0800 2022,5337360806,毛毛猪猪嘛嘛,江苏,32.06677694,118.7695516,0,0,有的人婚内还出轨，人与人，比人与狗的差距还大
4.77E+15,Wed May 11 19:49:33 +0800 2022,1571700743,iiiiiiiciiiiiii,上海,31.23592904,121.4805389,0,0,骨灰真的很重。
4.77E+15,Wed May 11 19:44:28 +0800 2022,1830727640,倩影衬程心,浙江,30.27154839,120.1595331,0,0,天啊
4.77E+15,Wed May 11 19:35:02 +0800 2022,1731169510,CharlieHe,上海,31.23592904,121.4805389,0,0,上海需要和你道道歉
4.77E+15,Wed May 11 19:33:34 +0800 2022,1834867512,依然那xx,福建,39.22917591,117.1423023,0,0,确定时候是两个人，回去的时候就一个人了
4.77E+15,Wed May 11 19:31:55 +0800 2022,1427695040,清秀佳人PEI,上海,31.23592904,121.4805389,0,0,只有经历过，才深有感触，她终于回家了。
4.77E+15,Wed May 11 19:27:46 +0800 2022,2261926801,Oscar朱0127,上海,31.23592904,121.4805389,1,0,上海人都搞不清楚政府的做法，这次疫情真的太伤人心了！
4.77E+15,Wed May 11 19:15:00 +0800 2022,6124605096,若曦兮若汐,福建,39.22917591,117.1423023,0,0,都没有什么帮忙带一下吗？
4.77E+15,Wed May 11 19:00:34 +0800 2022,2010496323,自德zx,上海,31.23592904,121.4805389,2,1,作孽，作孽，抗疫原本福祉人们，现在……
4.77E+15,Wed May 11 18:59:24 +0800 2022,2205854744,知否知否应是知足常乐,江苏,32.06677694,118.7695516,0,0,到底是妻子还是妹妹
4.77E+15,Wed May 11 18:59:13 +0800 2022,6594312518,樱花雨91093,上海,31.23592904,121.4805389,0,0,是没有车，去产检家里没有车都要自己想办法
4.77E+15,Wed May 11 18:57:56 +0800 2022,6594312518,樱花雨91093,上海,31.23592904,121.4805389,0,0,看哭了
4.77E+15,Wed May 11 18:57:21 +0800 2022,2814296400,喝不惯白开,上海,31.23592904,121.4805389,0,0,
4.77E+15,Wed May 11 18:54:59 +0800 2022,3212847891,橘影龙心,上海,31.23592904,121.4805389,0,0,
4.77E+15,Wed May 11 18:51:22 +0800 2022,1912999954,雾寻往昔,江苏,32.06677694,118.7695516,0,0,奶奶是幸福的，希望爷爷好好的
4.77E+15,Wed May 11 18:44:32 +0800 2022,5312339461,Annie旅行民宿,江苏,32.06677694,118.7695516,0,0,老一辈的爱情
4.77E+15,Wed May 11 18:44:16 +0800 2022,5312339461,Annie旅行民宿,江苏,32.06677694,118.7695516,0,0,🙏
4.77E+15,Wed May 11 18:41:24 +0800 2022,5732787752,飞55387525,上海,31.23592904,121.4805389,0,0,心里说的话都能听到了，小便真牛哇
4.77E+15,Wed May 11 18:30:12 +0800 2022,1047346734,晓Xiao晓晓Yu,上海,31.23592904,121.4805389,0,0,真的泪目
4.77E+15,Wed May 11 18:26:06 +0800 2022,7391983179,頔頔徐,上海,31.23592904,121.4805389,0,0,太残忍
4.77E+15,Wed May 11 18:20:45 +0800 2022,7458150927,空云中,浙江,30.27154839,120.1595331,0,0,愿世间充满爱
4.77E+15,Wed May 11 18:02:22 +0800 2022,5882035594,我会跟着光fighting,江苏,32.06677694,118.7695516,0,0,至亲去世，心里总有一块空缺，随着时间的推移，那一块始终难以堆填。某个瞬间，阳光透进房间里，外面人车声，在某个特定的节日，想要分享的时候，却发现那个人不在，再也叫不出那个称呼那个名字
4.77E+15,Wed May 11 18:02:03 +0800 2022,1688837850,猫眼睛小姐,江苏,32.06677694,118.7695516,0,0,太感人了
4.77E+15,Wed May 11 18:00:16 +0800 2022,3264408330,仓鼠只想躺着,江苏,32.06677694,118.7695516,0,0,
4.77E+15,Wed May 11 17:58:46 +0800 2022,7661058723,不是真的阆苑仙葩,江苏,32.06677694,118.7695516,0,0,希望老人健康顺遂
4.77E+15,Wed May 11 17:58:26 +0800 2022,1055303862,心蕡靑,江苏,32.06677694,118.7695516,0,0,
4.77E+15,Wed May 11 17:50:07 +0800 2022,1919338275,水光月岸,江苏,32.06677694,118.7695516,0,0,感人
4.77E+15,Wed May 11 17:45:56 +0800 2022,6412907797,水桶Jerry,江苏,32.06677694,118.7695516,1,0,这才叫真爱啊
4.77E+15,Wed May 11 17:44:00 +0800 2022,1177557031,极不淡定的小胖,江苏,32.06677694,118.7695516,0,0,@开天窗1990
4.77E+15,Wed May 11 17:40:48 +0800 2022,6970910943,GAO-HONGEN,江苏,32.06677694,118.7695516,0,0,老一辈的爱情💑 泪目了
4.77E+15,Wed May 11 17:39:19 +0800 2022,6023910452,丑丑阿嗲,江苏,32.06677694,118.7695516,1,0,特殊情况也可以打110寻求帮助
4.77E+15,Wed May 11 17:37:35 +0800 2022,2744152184,清水湖畔小绵羊,江苏,32.06677694,118.7695516,0,0,哥哥我好想你
4.77E+15,Wed May 11 17:36:14 +0800 2022,1822728117,蟹蟹247,江苏,32.06677694,118.7695516,0,0,愿逝者安息节哀🙏
4.77E+15,Wed May 11 17:33:28 +0800 2022,6461402919,Tinababy柚子,江苏,32.06677694,118.7695516,1,0,老人家节哀，可恶的疫情快消失吧
4.77E+15,Wed May 11 17:32:48 +0800 2022,5303315122,野YemaH,江苏,32.06677694,118.7695516,1,0,这特么让人匪夷所思
4.77E+15,Wed May 11 17:31:33 +0800 2022,7347794567,叶天凡辰,江苏,32.06677694,118.7695516,2,0,疫情是面照妖镜，什么匪夷所思的事情都出来了
4.77E+15,Wed May 11 17:31:06 +0800 2022,2606410754,楠楠猪还是楠楠,江苏,32.06677694,118.7695516,0,0,祝好
4.77E+15,Wed May 11 17:30:31 +0800 2022,1698943307,jjxxkk520,江苏,32.06677694,118.7695516,0,0,泪目
4.77E+15,Wed May 11 17:30:10 +0800 2022,5902839584,肉丸子乐悠悠,江苏,32.06677694,118.7695516,0,0,眼泪不由自主的流下来了
4.77E+15,Wed May 11 17:30:02 +0800 2022,5386930872,省着点哭,江苏,32.06677694,118.7695516,1,0,风相约，花不误，年年岁岁不相负，落日与晚风，朝朝又暮暮 老人家，她未嫁错郎，您健康平安
4.77E+15,Wed May 11 17:29:20 +0800 2022,1868404801,我是那颗任性的柠檬,江苏,32.06677694,118.7695516,1,0,心酸，
4.77E+15,Wed May 11 17:29:10 +0800 2022,6023200660,2000公里的奋斗和等待,江苏,32.06677694,118.7695516,0,0,高铁票小四位数，普通人根本抢不到
4.77E+15,Wed May 11 17:29:02 +0800 2022,2824197863,从安ferry,江苏,32.06677694,118.7695516,1,0,看的挺难受的
4.77E+15,Wed May 11 17:28:17 +0800 2022,6705600538,自由因雾,江苏,32.06677694,118.7695516,0,0,疫情你到底什么时候结束啊
4.77E+15,Wed May 11 17:27:59 +0800 2022,5730854207,比晚风温柔啊_,江苏,32.06677694,118.7695516,1,0,狗屁疫情，有病都看不了。
4.77E+15,Wed May 11 17:27:50 +0800 2022,6136865793,追不上影子的人,江苏,32.06677694,118.7695516,0,0,心酸！愿逝者安息，生者健康！
4.77E+15,Wed May 11 17:27:38 +0800 2022,6744079886,嘉禾R,江苏,32.06677694,118.7695516,0,0,
4.77E+15,Wed May 11 17:27:29 +0800 2022,2639453653,咕咕酱zZ,江苏,32.06677694,118.7695516,0,0,@姜姜酱的柚子茶
4.77E+15,Wed May 11 17:27:14 +0800 2022,7313091349,追风筝的灯,江苏,32.06677694,118.7695516,0,0,泪目
4.77E+15,Wed May 11 17:27:10 +0800 2022,5681922968,夏尽未至,江苏,32.06677694,118.7695516,0,0,
4.77E+15,Wed May 11 17:27:06 +0800 2022,1797535321,詹姆斯-TT,江苏,32.06677694,118.7695516,0,0,人间悲剧，悲剧到极致，就是喜剧
4.77E+15,Wed May 11 17:27:05 +0800 2022,5547782683,小泽玛丽辣辣辣,江苏,32.06677694,118.7695516,0,0,天呐
4.77E+15,Wed May 11 17:27:02 +0800 2022,6633762494,开心妈55,江苏,32.06677694,118.7695516,0,0,还能说什么呢，默默的流量
4.77E+15,Wed May 11 17:26:57 +0800 2022,7495107244,为了起名秃头,江苏,32.06677694,118.7695516,0,0,回家就好
4.77E+15,Wed May 11 17:26:50 +0800 2022,7640520171,乐老师09483,江苏,32.06677694,118.7695516,0,0,
4.77E+15,Wed May 11 17:26:21 +0800 2022,3922783578,小柚纸·,江苏,32.06677694,118.7695516,0,0,打110啊
4.77E+15,Wed May 11 17:26:17 +0800 2022,5056247213,一只美少女猫_,江苏,32.06677694,118.7695516,0,0,真的很让人难受
4.77E+15,Wed May 11 17:25:59 +0800 2022,5045663879,丁丁丁丁丁小圆,江苏,32.06677694,118.7695516,0,0,@樊未浼
4.77E+15,Wed May 11 17:25:56 +0800 2022,2098265355,你要做善人-,江苏,32.06677694,118.7695516,0,0,想起了电影 落叶归根
4.77E+15,Wed May 11 17:25:43 +0800 2022,5997850940,Yours11_,江苏,32.06677694,118.7695516,0,0,
4.77E+15,Wed May 11 17:25:33 +0800 2022,6112576847,双拼可可大杯U,江苏,32.06677694,118.7695516,0,1,@我真的太喜欢西红柿了
4.77E+15,Wed May 11 17:25:21 +0800 2022,1111144645,如果欣然,江苏,32.06677694,118.7695516,0,0,潸然泪下
4.77E+15,Wed May 11 17:25:17 +0800 2022,5664077013,魔偶的口琴,江苏,32.06677694,118.7695516,0,0,
4.77E+15,Wed May 11 17:25:15 +0800 2022,5977862971,一只奶牛猫爱喝牛奶,江苏,32.06677694,118.7695516,0,0,看得难受，哭了
4.77E+15,Wed May 11 17:25:09 +0800 2022,5672465083,Liu-X-J,江苏,32.06677694,118.7695516,0,0,感动？
4.77E+15,Wed May 11 17:25:08 +0800 2022,5339796943,GingerXmas,江苏,32.06677694,118.7695516,0,0,rip
4.77E+15,Wed May 11 17:25:07 +0800 2022,6766044369,白叔叔的表示,江苏,32.06677694,118.7695516,0,0,
4.77E+15,Wed May 11 17:25:04 +0800 2022,5528943996,pylsfg,江苏,32.06677694,118.7695516,0,0,
4.77E+15,Wed May 11 17:25:03 +0800 2022,6352006421,怡宝1088,江苏,32.06677694,118.7695516,0,0,
4.77E+15,Wed May 11 17:24:55 +0800 2022,6085805509,豆子哥11,江苏,32.06677694,118.7695516,0,0,
4.77E+15,Wed May 11 17:24:50 +0800 2022,1781834457,这个杀手一点都不冷,江苏,32.06677694,118.7695516,1,0,真的哭了
4.77E+15,Wed May 11 17:24:40 +0800 2022,3707791790,阳光自信小狗,江苏,32.06677694,118.7695516,0,0,泪目
4.77E+15,Wed May 11 17:24:34 +0800 2022,1104728423,影茉莉_,江苏,32.06677694,118.7695516,0,0,哭了
4.77E+15,Wed May 11 17:24:34 +0800 2022,5798602462,是昔昔呐,江苏,32.06677694,118.7695516,0,0,
4.77E+15,Wed May 11 17:24:25 +0800 2022,1812721421,VanillasTwilight,江苏,32.06677694,118.7695516,0,0,惺惺相惜，真好，祝福你们，活着的和不在的，都要好好的。
4.77E+15,Wed May 11 17:24:09 +0800 2022,1802299703,老北京鸡肉卷多加葱谢谢,江苏,32.06677694,118.7695516,0,0,哭了
4.77E+15,Wed May 11 17:24:05 +0800 2022,1070486054,bigcat575,江苏,32.06677694,118.7695516,1,0,
4.77E+15,Wed May 11 17:24:06 +0800 2022,5575959083,shitimsad,江苏,32.06677694,118.7695516,0,0,哎
4.77E+15,Wed May 11 20:19:01 +0800 2022,1786983050,大P哥终结月光,浙江,30.27154839,120.1595331,0,0,哎
4.77E+15,Wed May 11 22:09:22 +0800 2022,2089755673,安特·日日奇,辽宁,30.29581472,121.319335,0,0,防BD 把人折腾成这样...真的无法理解也不能支持这种模式
4.77E+15,Wed May 11 21:27:23 +0800 2022,5354063256,116的的的,辽宁,30.29581472,121.319335,0,0,上海
4.77E+15,Wed May 11 19:09:28 +0800 2022,1766610544,白城以北,北京,39.91092455,116.4133837,0,0,转发微博
4.77E+15,Wed May 11 18:44:50 +0800 2022,5172455253,Mr__天亮咖啡暖场,江苏,32.06677694,118.7695516,0,0,@上海发布 出来说两句
4.77E+15,Wed May 11 18:15:40 +0800 2022,1645537735,迷恋双子555,上海,31.23592904,121.4805389,0,0,一些很平常的事现在在上海难上天，活得好累
4.77E+15,Wed May 11 17:57:52 +0800 2022,7314019796,如果所有人都没有嘴巴就好了,上海,31.23592904,121.4805389,0,0,人文关怀到哪去了
4.77E+15,Wed May 11 17:24:23 +0800 2022,5267924659,叮咚叮咚漫,江苏,32.06677694,118.7695516,0,0,好感动
4.77E+15,Wed May 11 22:34:49 +0800 2022,6291558472,老莫换马甲,江苏,32.06677694,118.7695516,0,0,“盛世”悲歌，如你所愿！
4.77E+15,Wed May 11 22:23:36 +0800 2022,1111682820,踏浪1111682820,上海,31.23592904,121.4805389,0,0,极端、没有温度的防疫政策大失民心。为什么不给那些真正困难的人一些帮助？上层的人发布政令时能不能不要过于极端一刀切，过于懒政、难道真的不作为就不会犯错误
4.77E+15,Wed May 11 22:19:35 +0800 2022,6862468395,疏韵秋槭槭,上海,31.23592904,121.4805389,0,0,
4.77E+15,Wed May 11 21:31:37 +0800 2022,1820914264,华伟晋,上海,31.23592904,121.4805389,1,0,希望疫情早点结束，生活早日回归正轨。疫情期间让有些人有些事存在遗憾，刻骨铭心的遗憾。
4.77E+15,Wed May 11 21:16:49 +0800 2022,6038962445,嘿嘿子吖,上海,31.23592904,121.4805389,0,0,希望老人健康平安顺遂🙏🙏🙏
4.77E+15,Wed May 11 21:00:09 +0800 2022,5229517089,Botswana1943,上海,31.23592904,121.4805389,0,0,这次疫情我的姑姑走了 最后一面都没见到
4.77E+15,Wed May 11 19:35:11 +0800 2022,7672986529,莎包2021,上海,31.23592904,121.4805389,0,0,上海你没有心
4.77E+15,Wed May 11 19:35:05 +0800 2022,1926504097,Yalu雅璐,上海,31.23592904,121.4805389,0,0,老人节哀！
4.77E+15,Wed May 11 18:43:26 +0800 2022,1528128634,小媳妇修行,江苏,32.06677694,118.7695516,0,0,不拍新闻就看不到👮‍♀️叔叔了
4.77E+15,Wed May 11 18:00:38 +0800 2022,7715126902,那就改个名字22,江苏,32.06677694,118.7695516,0,0,上海是世界的上海，上海是上海人的上海，上海不是中国人的上海
4.77E+15,Wed May 11 17:38:36 +0800 2022,1354617293,LAPD的腊八粥,山东,36.67485665,117.0274416,0,0,唉🙏
4.77E+15,Wed May 11 17:34:39 +0800 2022,7193186164,故乡的河96330,江苏,32.06677694,118.7695516,0,0,让人心碎！
4.77E+15,Wed May 11 17:32:45 +0800 2022,6288736444,常州NTZS,江苏,32.06677694,118.7695516,0,0,向常州人致敬！
4.77E+15,Wed May 11 17:31:44 +0800 2022,7441076265,移音飘铉233,江苏,32.06677694,118.7695516,0,0,上海这次的疫情管出了人生百态
4.77E+15,Wed May 11 17:25:59 +0800 2022,6579665735,天天天发大财,江苏,32.06677694,118.7695516,0,0,
4.77E+15,Wed May 11 17:25:13 +0800 2022,5147834413,雨霖dp,江苏,32.06677694,118.7695516,0,0,爱的越深，离开的时候越痛苦吧，希望爱的人都能好好在一起
4.77E+15,Wed May 11 17:24:40 +0800 2022,2577335392,天涯7qYZ,江苏,32.06677694,118.7695516,0,0,是真爱
4.77E+15,Wed May 11 22:27:34 +0800 2022,2451297867,-王云霄-,北京,39.91092455,116.4133837,0,0,能跟拍 能采访，不能帮着找个车，硬生生看人走7小时吗？
4.77E+15,Wed May 11 22:15:32 +0800 2022,7523960175,_吃喝睡_,上海,31.23592904,121.4805389,0,0,
4.77E+15,Wed May 11 22:06:42 +0800 2022,2011693362,oO0Bebop0Oo,安徽,31.73429416,117.3305404,0,0,@面包馅里有个锤
4.77E+15,Wed May 11 22:01:05 +0800 2022,1298191164,迤希double绿,上海,31.23592904,121.4805389,0,0,不得不痛心疾首 不可否认  我们曾向往的 坚信的维护的 高度文明的城市 连幻影都不复存在了
4.77E+15,Wed May 11 21:54:40 +0800 2022,5977382218,所以官宣了吗,山东,36.67485665,117.0274416,0,0,🙏🙏🙏
4.77E+15,Wed May 11 21:53:31 +0800 2022,1750796495,Amyling颖,上海,31.23592904,121.4805389,0,0,节哀，某些辣鸡上海人民也深受其害。希望大家都好好的
4.77E+15,Wed May 11 21:46:33 +0800 2022,2774589805,长裙过踝半厘米-,浙江,30.27154839,120.1595331,0,0,节哀🙏🙏🙏
4.77E+15,Wed May 11 21:42:02 +0800 2022,7553140152,SleepyDaii,四川,30.65704177,104.0828228,0,2,@Mydaii 天呐
4.77E+15,Wed May 11 21:30:41 +0800 2022,7365564262,现入深蓝的海,海南,20.02580196,110.3555365,0,0,一声叹息
4.77E+15,Wed May 11 21:19:16 +0800 2022,1973031567,李大大长腿,河南,34.77171292,113.7593841,0,0,//@浪漫主义文学:至亲去世的瞬间是没有任何感觉的，待到一切平静，某一个下午，清风拂过窗帘的声音，洗衣机轰隆隆的声音，厨房水壶冒热气的声音，阳光铺进阳台的样子，张口叫人却一愣，这一切都在提醒你，那个人走了巨大的空虚与孤独
4.77E+15,Wed May 11 21:19:08 +0800 2022,6237379017,有梦梦梦梦,河北,38.04320165,114.5365963,0,0,
4.77E+15,Wed May 11 21:18:55 +0800 2022,1615425301,王曲奇·赶不上论文ddl版,江苏,32.06677694,118.7695516,0,0,@15小魔王 
4.77E+15,Wed May 11 21:15:11 +0800 2022,5853840294,随便吃什么也不胖的小仙女,四川,30.65704177,104.0828228,0,0,泪奔
4.77E+15,Wed May 11 21:12:05 +0800 2022,5502325785,夜空中最亮的邢,河南,34.77171292,113.7593841,0,0,@红颗六豆 
4.77E+15,Wed May 11 21:11:46 +0800 2022,3850069955,圆脸龟的反击,上海,31.23592904,121.4805389,0,0,@不知名网友小伍 @_因为是女子 @野达酱
4.77E+15,Wed May 11 20:58:06 +0800 2022,7270974483,令狐葱花饼,阿尔及利亚,28.90629655,102.8201385,0,0,从前现在过去了再不来，红红落叶长埋尘土内，开始终结总是没变改，天边的你飘泊白云外。苦海翻起爱恨，在世间难逃避命运，相亲竟不可接近，或我应该相信是缘分。情人别后永远再不来，无言独坐放眼尘世外，鲜花虽会凋谢但会再开，一生所爱隐约在白云外。一路走好。
4.77E+15,Wed May 11 20:48:47 +0800 2022,7524033497,二蓝202011,上海,31.23592904,121.4805389,1,0,电视上那些110送人到火车站的都是作秀给百姓看的？马路上那么多警察监控都是瞎。这新闻不就说明上海城市管理没有一丁点温度吗？
